date,product_id,product_name,category,sales,is_weekend,is_holiday,holiday_name,is_black_friday,is_diwali_season,is_bulk_order,supplier_disruption,disruption_type,disruption_severity,demand_spike,demand_spike_reason,competitor_stockout,price_event,lead_time_days,supply_available,uncertainty
2025-11-01,P2,Wheat Flour,Grocery,121,1,0,,0,1,0,0,,0.0,0,,0,0,9,1.0,0.2082
2025-11-02,P2,Wheat Flour,Grocery,112,1,0,,0,1,0,0,,0.0,0,,0,0,8,1.0,0.1995
2025-11-03,P2,Wheat Flour,Grocery,155,0,0,,0,1,1,0,,0.0,0,,0,0,7,1.0,0.2003
2025-11-04,P2,Wheat Flour,Grocery,159,0,0,,0,1,0,0,,0.0,0,,0,0,7,1.0,0.2006
2025-11-05,P2,Wheat Flour,Grocery,63,0,1,2025-11-05,0,1,0,0,,0.0,0,,0,0,8,1.0,0.327
2025-11-06,P2,Wheat Flour,Grocery,221,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3616
2025-11-07,P2,Wheat Flour,Grocery,195,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3618
2025-11-08,P2,Wheat Flour,Grocery,111,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3716
2025-11-09,P2,Wheat Flour,Grocery,112,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.372
2025-11-10,P2,Wheat Flour,Grocery,157,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3718
2025-11-11,P2,Wheat Flour,Grocery,159,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3717
2025-11-12,P2,Wheat Flour,Grocery,231,0,0,,0,0,0,0,,0.0,0,,0,1,7,1.0,0.2855
2025-11-13,P2,Wheat Flour,Grocery,159,0,0,,0,0,0,0,,0.0,0,,0,1,8,1.0,0.2664
2025-11-14,P2,Wheat Flour,Grocery,198,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2684
2025-11-15,P2,Wheat Flour,Grocery,117,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2605
2025-11-16,P2,Wheat Flour,Grocery,107,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2679
2025-11-17,P2,Wheat Flour,Grocery,296,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,7,1.0,0.3667
2025-11-18,P2,Wheat Flour,Grocery,293,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,9,1.0,0.3866
2025-11-19,P2,Wheat Flour,Grocery,336,0,0,,0,0,0,0,,0.0,1,influencer_campaign,0,0,8,1.0,0.432
2025-11-20,P2,Wheat Flour,Grocery,191,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.412
2025-11-21,P2,Wheat Flour,Grocery,219,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4044
2025-11-22,P2,Wheat Flour,Grocery,126,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3936
2025-11-23,P2,Wheat Flour,Grocery,118,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3805
2025-11-24,P2,Wheat Flour,Grocery,170,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3939
2025-11-25,P2,Wheat Flour,Grocery,179,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3809
2025-11-26,P2,Wheat Flour,Grocery,197,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2161
2025-11-27,P2,Wheat Flour,Grocery,216,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.23
2025-11-28,P2,Wheat Flour,Grocery,300,0,0,,1,0,0,0,,0.0,0,,0,0,8,1.0,0.3276
2025-11-29,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.344
2025-11-30,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3505
2025-12-01,P2,Wheat Flour,Grocery,161,0,0,,0,0,1,0,,0.0,0,,0,0,6,1.0,0.355
2025-12-02,P2,Wheat Flour,Grocery,161,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3631
2025-12-03,P2,Wheat Flour,Grocery,178,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3661
2025-12-04,P2,Wheat Flour,Grocery,192,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3633
2025-12-05,P2,Wheat Flour,Grocery,195,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2152
2025-12-06,P2,Wheat Flour,Grocery,118,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2069
2025-12-07,P2,Wheat Flour,Grocery,109,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,11,0.7,0.2131
2025-12-08,P2,Wheat Flour,Grocery,158,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,13,0.65,0.2138
2025-12-09,P2,Wheat Flour,Grocery,159,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.65,0.214
2025-12-10,P2,Wheat Flour,Grocery,177,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,10,0.61,0.2136
2025-12-11,P2,Wheat Flour,Grocery,195,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,12,0.66,0.2161
2025-12-12,P2,Wheat Flour,Grocery,196,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,12,0.63,0.2166
2025-12-13,P2,Wheat Flour,Grocery,130,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,14,0.73,0.2007
2025-12-14,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,12,0.64,0.1939
2025-12-15,P2,Wheat Flour,Grocery,160,0,0,,0,0,0,1,weather_disruption,0.4,0,,0,0,14,0.77,0.1934
2025-12-16,P2,Wheat Flour,Grocery,162,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1927
2025-12-17,P2,Wheat Flour,Grocery,182,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1944
2025-12-18,P2,Wheat Flour,Grocery,188,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1888
2025-12-19,P2,Wheat Flour,Grocery,207,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2009
2025-12-20,P2,Wheat Flour,Grocery,125,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2074
2025-12-21,P2,Wheat Flour,Grocery,109,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2129
2025-12-22,P2,Wheat Flour,Grocery,156,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2139
2025-12-23,P2,Wheat Flour,Grocery,165,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2136
2025-12-24,P2,Wheat Flour,Grocery,180,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2129
2025-12-25,P2,Wheat Flour,Grocery,80,0,1,2025-12-25,0,0,0,0,,0.0,0,,0,0,8,1.0,0.298
2025-12-26,P2,Wheat Flour,Grocery,242,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3492
2025-12-27,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3611
2025-12-28,P2,Wheat Flour,Grocery,113,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3565
2025-12-29,P2,Wheat Flour,Grocery,157,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3564
2025-12-30,P2,Wheat Flour,Grocery,164,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3564
2025-12-31,P2,Wheat Flour,Grocery,186,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3583
2025-01-01,P3,T-Shirt,Clothing,96,0,1,2025-01-01,0,0,0,0,,0.0,0,,0,1,8,1.0,0.0
2025-01-02,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,1,9,1.0,0.553
2025-01-03,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3987
2025-01-04,P3,T-Shirt,Clothing,125,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3867
2025-01-05,P3,T-Shirt,Clothing,122,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3731
2025-01-06,P3,T-Shirt,Clothing,183,0,0,,0,0,1,0,,0.0,0,,0,0,7,1.0,0.3315
2025-01-07,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3013
2025-01-08,P3,T-Shirt,Clothing,204,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2271
2025-01-09,P3,T-Shirt,Clothing,212,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2219
2025-01-10,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2219
2025-01-11,P3,T-Shirt,Clothing,137,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2061
2025-01-12,P3,T-Shirt,Clothing,118,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2128
2025-01-13,P3,T-Shirt,Clothing,180,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2132
2025-01-14,P3,T-Shirt,Clothing,66,0,1,2025-01-14,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3505
2025-01-15,P3,T-Shirt,Clothing,245,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3783
2025-01-16,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3803
2025-01-17,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3793
2025-01-18,P3,T-Shirt,Clothing,140,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3766
2025-01-19,P3,T-Shirt,Clothing,120,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3748
2025-01-20,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3745
2025-01-21,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2383
2025-01-22,P3,T-Shirt,Clothing,197,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2054
2025-01-23,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2031
2025-01-24,P3,T-Shirt,Clothing,222,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2084
2025-01-25,P3,T-Shirt,Clothing,136,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2128
2025-01-26,P3,T-Shirt,Clothing,59,1,1,2025-01-26,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3315
2025-01-27,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3362
2025-01-28,P3,T-Shirt,Clothing,181,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3367
2025-01-29,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.337
2025-01-30,P3,T-Shirt,Clothing,210,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3356
2025-01-31,P3,T-Shirt,Clothing,396,0,0,,0,0,0,0,,0.0,1,viral_social_trend,0,0,9,1.0,0.5138
2025-02-01,P3,T-Shirt,Clothing,242,1,0,,0,0,0,0,,0.0,1,viral_social_trend,0,0,6,1.0,0.4634
2025-02-02,P3,T-Shirt,Clothing,235,1,0,,0,0,0,0,,0.0,1,viral_social_trend,0,0,9,1.0,0.3001
2025-02-03,P3,T-Shirt,Clothing,175,0,0,,0,0,1,0,,0.0,0,,0,0,9,1.0,0.3231
2025-02-04,P3,T-Shirt,Clothing,185,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3198
2025-02-05,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3208
2025-02-06,P3,T-Shirt,Clothing,212,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3201
2025-02-07,P3,T-Shirt,Clothing,210,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1171
2025-02-08,P3,T-Shirt,Clothing,143,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1529
2025-02-09,P3,T-Shirt,Clothing,137,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1676
2025-02-10,P3,T-Shirt,Clothing,185,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1661
2025-02-11,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1662
2025-02-12,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1661
2025-02-13,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1703
2025-02-14,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1746
2025-02-15,P3,T-Shirt,Clothing,126,1,0,,0,0,0,1,port_congestion,0.6,0,,0,0,16,0.41,0.199
2025-02-16,P3,T-Shirt,Clothing,135,1,0,,0,0,0,1,port_congestion,0.6,0,,0,0,17,0.56,0.2021
2025-02-17,P3,T-Shirt,Clothing,184,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,17,0.54,0.2021
2025-02-18,P3,T-Shirt,Clothing,184,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,15,0.45,0.202
2025-02-19,P3,T-Shirt,Clothing,199,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,14,0.59,0.2024
2025-02-20,P3,T-Shirt,Clothing,213,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,15,0.62,0.1994
2025-02-21,P3,T-Shirt,Clothing,217,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,17,0.65,0.1998
2025-02-22,P3,T-Shirt,Clothing,131,1,0,,0,0,0,1,port_congestion,0.6,0,,0,0,16,0.62,0.1916
2025-02-23,P3,T-Shirt,Clothing,131,1,0,,0,0,0,1,port_congestion,0.6,0,,0,0,13,0.54,0.1968
2025-02-24,P3,T-Shirt,Clothing,183,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,17,0.53,0.1968
2025-02-25,P3,T-Shirt,Clothing,181,0,0,,0,0,0,1,port_congestion,0.6,0,,0,0,14,0.57,0.197
2025-02-26,P3,T-Shirt,Clothing,204,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1991
2025-02-27,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2003
2025-02-28,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2022
2025-03-01,P3,T-Shirt,Clothing,140,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1915
2025-03-02,P3,T-Shirt,Clothing,126,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1988
2025-03-03,P3,T-Shirt,Clothing,183,0,0,,0,0,1,0,,0.0,0,,0,0,6,1.0,0.1988
2025-03-04,P3,T-Shirt,Clothing,186,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1984
2025-03-05,P3,T-Shirt,Clothing,258,0,0,,0,0,0,0,,0.0,0,,0,1,9,1.0,0.2432
2025-03-06,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,1,9,1.0,0.242
2025-03-07,P3,T-Shirt,Clothing,221,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2428
2025-03-08,P3,T-Shirt,Clothing,139,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2431
2025-03-09,P3,T-Shirt,Clothing,124,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2465
2025-03-10,P3,T-Shirt,Clothing,182,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2466
2025-03-11,P3,T-Shirt,Clothing,180,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2478
2025-03-12,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1908
2025-03-13,P3,T-Shirt,Clothing,211,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.201
2025-03-14,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2008
2025-03-15,P3,T-Shirt,Clothing,134,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2071
2025-03-16,P3,T-Shirt,Clothing,125,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2046
2025-03-17,P3,T-Shirt,Clothing,57,0,1,2025-03-17,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3641
2025-03-18,P3,T-Shirt,Clothing,218,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3743
2025-03-19,P3,T-Shirt,Clothing,197,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3736
2025-03-20,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3756
2025-03-21,P3,T-Shirt,Clothing,222,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.3767
2025-03-22,P3,T-Shirt,Clothing,142,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.3703
2025-03-23,P3,T-Shirt,Clothing,133,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.3629
2025-03-24,P3,T-Shirt,Clothing,181,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1954
2025-03-25,P3,T-Shirt,Clothing,186,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1861
2025-03-26,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1869
2025-03-27,P3,T-Shirt,Clothing,214,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1857
2025-03-28,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1806
2025-03-29,P3,T-Shirt,Clothing,137,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.188
2025-03-30,P3,T-Shirt,Clothing,122,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2051
2025-03-31,P3,T-Shirt,Clothing,171,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2074
2025-04-01,P3,T-Shirt,Clothing,185,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2074
2025-04-02,P3,T-Shirt,Clothing,202,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2083
2025-04-03,P3,T-Shirt,Clothing,208,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2042
2025-04-04,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2037
2025-04-05,P3,T-Shirt,Clothing,146,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1927
2025-04-06,P3,T-Shirt,Clothing,190,1,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,8,1.0,0.126
2025-04-07,P3,T-Shirt,Clothing,270,0,0,,0,0,1,0,,0.0,1,competitor_stockout,1,0,9,1.0,0.1842
2025-04-08,P3,T-Shirt,Clothing,273,0,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,7,1.0,0.2066
2025-04-09,P3,T-Shirt,Clothing,299,0,0,,0,0,0,0,,0.0,1,competitor_stockout,1,0,5,1.0,0.2346
2025-04-10,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2306
2025-04-11,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2302
2025-04-12,P3,T-Shirt,Clothing,132,1,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2491
2025-04-13,P3,T-Shirt,Clothing,119,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.3195
2025-04-14,P3,T-Shirt,Clothing,64,0,1,2025-04-14,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4545
2025-04-15,P3,T-Shirt,Clothing,221,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.4378
2025-04-16,P3,T-Shirt,Clothing,204,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3726
2025-04-17,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3711
2025-04-18,P3,T-Shirt,Clothing,108,0,1,2025-04-18,0,0,0,0,,0.0,0,,0,0,9,1.0,0.4044
2025-04-19,P3,T-Shirt,Clothing,172,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.388
2025-04-20,P3,T-Shirt,Clothing,120,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.3867
2025-04-21,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2578
2025-04-22,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2402
2025-04-23,P3,T-Shirt,Clothing,199,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.237
2025-04-24,P3,T-Shirt,Clothing,225,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2457
2025-04-25,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1873
2025-04-26,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2254
2025-04-27,P3,T-Shirt,Clothing,120,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2262
2025-04-28,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2261
2025-04-29,P3,T-Shirt,Clothing,184,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2261
2025-04-30,P3,T-Shirt,Clothing,195,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.2253
2025-05-01,P3,T-Shirt,Clothing,74,0,1,2025-05-01,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,18,0.2,0.3238
2025-05-02,P3,T-Shirt,Clothing,260,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,16,0.3,0.3704
2025-05-03,P3,T-Shirt,Clothing,142,1,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,20,0.57,0.3618
2025-05-04,P3,T-Shirt,Clothing,131,1,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,16,0.29,0.3508
2025-05-05,P3,T-Shirt,Clothing,179,0,0,,0,0,1,1,supplier_quality_hold,0.8,0,,0,0,19,0.29,0.3511
2025-05-06,P3,T-Shirt,Clothing,188,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,16,0.32,0.3512
2025-05-07,P3,T-Shirt,Clothing,260,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,1,19,0.31,0.3865
2025-05-08,P3,T-Shirt,Clothing,185,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,1,18,0.44,0.2665
2025-05-09,P3,T-Shirt,Clothing,220,0,0,,0,0,0,1,supplier_quality_hold,0.8,0,,0,0,18,0.46,0.2363
2025-05-10,P3,T-Shirt,Clothing,136,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2424
2025-05-11,P3,T-Shirt,Clothing,131,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2422
2025-05-12,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2409
2025-05-13,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2419
2025-05-14,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1821
2025-05-15,P3,T-Shirt,Clothing,212,0,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1931
2025-05-16,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1929
2025-05-17,P3,T-Shirt,Clothing,130,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2014
2025-05-18,P3,T-Shirt,Clothing,127,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2067
2025-05-19,P3,T-Shirt,Clothing,180,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.207
2025-05-20,P3,T-Shirt,Clothing,188,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.207
2025-05-21,P3,T-Shirt,Clothing,199,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2073
2025-05-22,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2102
2025-05-23,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2067
2025-05-24,P3,T-Shirt,Clothing,144,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1894
2025-05-25,P3,T-Shirt,Clothing,129,1,0,,0,0,0,0,,0.0,0,,0,0,7,1.0,0.1863
2025-05-26,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1859
2025-05-27,P3,T-Shirt,Clothing,187,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1859
2025-05-28,P3,T-Shirt,Clothing,207,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1891
2025-05-29,P3,T-Shirt,Clothing,217,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1894
2025-05-30,P3,T-Shirt,Clothing,220,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.1924
2025-05-31,P3,T-Shirt,Clothing,130,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2105
2025-06-01,P3,T-Shirt,Clothing,125,1,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.2165
2025-06-02,P3,T-Shirt,Clothing,181,0,0,,0,0,1,0,,0.0,0,,0,0,7,1.0,0.2168
2025-06-03,P3,T-Shirt,Clothing,183,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2171
2025-06-04,P3,T-Shirt,Clothing,200,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2142
2025-06-05,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,5,1.0,0.2159
2025-06-06,P3,T-Shirt,Clothing,216,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.2129
2025-06-07,P3,T-Shirt,Clothing,139,1,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.2006
2025-06-08,P3,T-Shirt,Clothing,129,1,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1945
2025-06-09,P3,T-Shirt,Clothing,180,0,0,,0,0,0,0,,0.0,0,,0,0,6,1.0,0.1947
2025-06-10,P3,T-Shirt,Clothing,177,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1956
2025-06-11,P3,T-Shirt,Clothing,198,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1948
2025-06-12,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,9,1.0,0.1948
2025-06-13,P3,T-Shirt,Clothing,219,0,0,,0,0,0,0,,0.0,0,,0,0,8,1.0,0.1972
